,Q1_natur_kom_1,Q1_natur_kom_2,Q1_natur_kom_3,Q1_kultur_kom_1,Q1_kultur_kom_2,Q1_kultur_kom_3,Q1_kultur_kom_4,Q1_kultur_kom_5,Q1_kultur_kom_6,Q1_kultur_kom_7,Q1_arbeid_kom_1,Q1_arbeid_kom_2,Q1_arbeid_kom_3,Q1_samferdsel_kom_1,Q1_samferdsel_kom_2,Q1_samferdsel_kom_3,Q1_samferdsel_kom_4,Q1_samferdsel_kom_5,Q1_samferdsel_kom_6,Q1_renovasjon_kom_1,Q1_renovasjon_kom_2,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q5_1,Q6_1,Q7_1,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q10_1,Q11_1,Q13_1,Q14_1,Q15_1,Q15_2,Q15_3,Q15_4,Q16,Q18,Q19_1,Q19_2,Q55a_1,Q55a_2,Q55a_3,Q55a_4,Q55a_9,Q64a_1,Q64a_2,Q64a_3,Q64a_4,Q64a_5,Q64a_6,Q64a_7,Q64a_8,Q64a_9,Q65a_1,Q65a_2,Q65a_3,Q65a_4,Q65a_5,Q65a_6,Q65ana,Q66a_1,Q68a,Id,Alderkat,Q61a,Kommunestr,Q49a,Sentralitet,Q63a,Q67a,Q53a,Q54a,Spraak_1.0,Spraak_2.0,Spraak_4.0,Spraak_5.0,Q57a_1.0,Q57a_2.0,Q57a_3.0,Q57a_4.0,Q57a_5.0,Q57a_6.0,Q57a_7.0,Q46a_1.0,Q46a_2.0,Q46a_3.0,Q46a_4.0,Q46a_5.0,Q46a_6.0,Q46a_7.0,Q46a_8.0,Q46a_9.0,Q46a_10.0,Q48a_1.0,Q48a_2.0,Q48a_3.0,Q52a_1.0,Q52a_2.0,Q52a_3.0,Q52a_4.0,Q60a_0.0,Q60a_1.0,Q60a_2.0,Q60a_3.0,Q58a_0.0,Q58a_1.0,Q58a_2.0,Q58a_3.0,Q62a_1.0,Q62a_2.0,Q62a_3.0,Q62a_4.0,Q62a_5.0,Q56a_1.0,Q56a_2.0,Q56a_3.0,Q56a_4.0,Fylke_1,Fylke_2,Fylke_3,Fylke_4,Fylke_5,Fylke_6,Fylke_7,Fylke_8,Fylke_9,Fylke_10,Fylke_11,Fylke_12,Fylke_14,Fylke_15,Fylke_18,Fylke_19,Fylke_20,Fylke_50
1491,3.0,3.0,4.0,6.0,5.505810624067953,7.0,6.0,4.889606772187432,4.86329283702237,3.0,4.945957162635745,5.0,4.654655657750286,5.0,5.0,4.0,4.0,3.4508037349354295,2.0,3.7112183948908517,3.0,5.0,3.0,4.0,2.277924012617145,2.0956917034123013,1.0,6.0,5.0,5.0,2.0,3.0,3.0,5.0,2.5936105261121765,3.0,8.0,2.960879101105259,4.147685989907773,3.0,2.0,3.0,3.0,4.072672944597697,5.0,2.0,2.0,1.0,2.0,8.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,127408.0,1,2.0,3.0,4.0,3.0,4.0,1.215642918321144,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1492,5.0,6.0,6.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,9.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,127410.0,1,2.0,3.0,5.0,4.0,3.0,1.3669606961942729,5.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,7.0,7.0,7.0,3.0,3.0,2.0,1.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,6.0,4.0,4.534890719693226,5.334592439249809,6.0,7.0,6.0,7.0,4.118874767817407,4.734683378462966,4.092408193579077,4.166788339577973,4.51123174013921,5.0,5.0,3.0,5.529352104464046,5.064590912478645,5.0,4.0,4.660816795930303,5.263399789144161,7.0,3.925649219910408,5.459940906113322,2.0,6.0,4.342793323948956,5.0,3.0,3.0,2.0,2.0,1.0,2.0,12.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,127430.0,2,5.274637880761754,2.0,5.0,3.0,4.0,1.0,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1494,3.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,4.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,7.0,7.0,7.0,7.0,6.103058090831255,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,127461.0,5,4.0,3.0,5.0,4.0,4.0,2.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1495,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.368789113538286,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,5.0,1.0,1.0,1.0,3.0,7.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,1.0,5.074419743527675,5.0,5.0,7.0,6.0,7.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,127464.0,3,3.0,4.0,4.0,4.0,2.0,1.0,12.0,11.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,4.0,5.0,6.0,7.0,5.0,7.0,5.94153143287446,5.959864240621886,6.0,7.0,7.0,7.0,6.118376030935604,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,7.0,4.0,4.298606228977725,5.0,7.0,7.0,6.0,5.0,7.0,7.0,3.0,3.0,3.0,3.0,4.09268908938657,5.458423378726479,3.0,5.5277623011793136,5.0,5.60476721542665,5.772490606663516,7.0,2.0,1.0,2.0,1.9886811409847922,6.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,127476.0,2,7.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,4.0,7.0,6.0,6.0,6.0,2.0,4.0,5.716289732467614,6.0,6.0,6.0,2.0,7.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.761013014523114,6.0,6.0,6.0,6.0,6.0,8.0,4.659326054244312,6.0,2.0,6.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,127511.0,4,8.0,2.0,5.0,4.0,4.0,1.0,4.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,3.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.725880618128675,7.0,6.671106737402094,6.0,6.0,7.0,5.663646983988439,5.44314600261945,5.0,6.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.447914384810409,5.588118237273963,6.0,4.0,4.513641816866095,5.550304472939844,8.0,5.511166256539285,6.097281895922597,7.0,6.453157928106881,6.0,5.877126574604793,4.9665758182485495,5.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,127512.0,3,8.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.515473317953337,6.239335239614565,5.0,5.2063517478753205,5.591664044654302,6.0,7.0,6.0,5.138211313121144,5.222306109044674,3.0,7.0,7.0,7.0,5.431020342693317,5.665971175406426,5.239326130814183,5.243050096027798,5.19493896903945,7.0,6.0,6.0,6.0222814687833806,5.996668404106819,6.0,6.0,6.0,6.004120104739064,8.0,5.143118917538938,7.0,1.0,6.0,6.0,5.921465717464136,5.0,6.0,1.0,2.0,2.0,2.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,127518.0,4,5.194591516964888,3.0,1.0,4.0,3.0,2.0,2.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,7.0,5.765135287916357,5.601077621340921,6.0,6.0,5.412085750635962,4.946221486505053,5.414776721507299,4.0,5.0,5.42031242346229,6.0,5.417096397675862,5.504027883806081,5.530120146692398,5.391181712020964,5.3537715090933125,7.0,7.0,6.0,6.089030606457086,6.0,6.0,7.0,5.458976339256957,6.167095738347163,8.0,5.0,6.640024582896271,6.0,7.0,6.0,7.0,5.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,127548.0,5,4.0,2.0,5.0,4.0,3.0,1.0,2.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1501,5.0,5.501749606235486,6.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,6.408450911553105,5.0,6.0,5.0,5.0,5.0,4.656377904089269,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.645777036284654,6.0,5.0,5.0,5.156841207423882,6.0,8.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,12.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1856834038613435,,127550.0,4,7.0,3.0,5.0,4.0,3.650283000767537,1.0535476321927564,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,7.0,7.0,7.0,5.879100496335866,5.887474135765632,5.0,4.0,7.0,5.0,5.951241445749407,6.576779896388383,5.35364132702243,5.437475659527414,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.418128318448227,5.0,6.0,6.0,5.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,5.50546883960474,6.359221508604039,5.386487184790672,6.351430763681987,6.0,6.044203311101666,5.402423912730702,5.81162205800037,2.0,2.0,2.0,2.0,13.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,127557.0,2,6.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
